stn,wban,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
041040,99999,2019,07,16,55.1,12,9999.9,0,1006.9,12,9999.9,0,999.9,0,5.2,12,11.1,999.9,58.8,,53.6,,0.0,I,999.9,0,0,0,0,0,0
012380,99999,2019,07,05,43.5,9,9999.9,0,1010.2,9,895.8,9,999.9,0,7.3,9,11.7,999.9,50.5,*,33.6,*,0.0,G,999.9,0,1,0,0,0,0
869890,99999,2019,04,26,69.7,15,9999.9,0,1017.8,15,1006.9,15,999.9,0,0.6,15,1.6,999.9,72.3,,66.9,,0.0,I,999.9,0,0,0,0,0,0
702006,26502,2019,08,12,56.4,16,9999.9,0,1018.1,14,9999.9,0,8.8,16,1.1,16,7.0,999.9,69.1,,44.1,,0.05,A,999.9,0,1,0,0,0,0
701335,26648,2019,01,13,-16.2,19,9999.9,0,1011.5,14,1008.1,19,8.0,19,6.4,19,12.0,15.9,5.0,,-38.9,,0.0,H,999.9,1,0,1,0,0,0
917350,99999,2019,01,28,80.8,15,9999.9,0,1003.2,15,989.6,15,999.9,0,4.1,10,5.8,999.9,89.8,*,77.9,*,0.14,G,999.9,0,0,0,0,0,0
943930,99999,2019,04,23,77.9,15,9999.9,0,1014.3,15,1012.8,15,999.9,0,25.9,15,28.0,999.9,79.5,,75.0,,0.0,I,999.9,0,0,0,0,0,0
943930,99999,2019,07,09,71.5,10,9999.9,0,1018.4,10,1016.9,10,999.9,0,13.2,10,15.9,999.9,72.1,*,70.7,*,0.0,I,999.9,0,0,0,0,0,0
866160,99999,2019,07,30,74.1,15,9999.9,0,1017.6,15,1017.2,15,999.9,0,3.2,15,5.6,15.9,79.3,,70.7,,0.0,I,999.9,0,0,0,0,0,0
722284,03892,2019,02,11,48.7,24,9999.9,0,1024.7,15,993.7,23,5.6,24,5.0,24,8.0,999.9,60.8,*,42.8,*,0.01,G,999.9,1,1,0,0,0,0
917540,99999,2019,06,07,80.3,14,9999.9,0,1012.5,14,1008.4,14,999.9,0,3.2,14,6.2,19.8,81.3,,79.2,,0.0,I,999.9,0,0,0,0,0,0
917540,99999,2019,08,27,78.2,11,9999.9,0,1011.4,11,1007.3,11,999.9,0,3.1,11,6.0,19.2,85.8,,75.6,,0.0,I,999.9,0,0,0,0,0,0
997989,99999,2019,03,15,53.6,11,9999.9,0,1002.3,11,9999.9,0,999.9,0,10.1,11,14.0,999.9,62.6,*,41.0,*,0.0,I,999.9,0,0,0,0,0,0
997701,99999,2019,08,08,84.1,14,9999.9,0,1015.9,14,9999.9,0,999.9,0,0.0,14,999.9,999.9,86.4,*,77.4,*,0.0,I,999.9,0,0,0,0,0,0
994046,99999,2019,06,17,65.9,14,9999.9,0,1014.5,14,9999.9,0,999.9,0,5.0,14,8.0,999.9,67.6,*,63.5,*,0.0,I,999.9,0,0,0,0,0,0
722925,93117,2019,06,22,61.6,22,9999.9,0,1014.4,10,1008.1,22,999.9,0,999.9,0,999.9,999.9,68.0,*,57.9,*,0.03,G,999.9,0,1,0,0,0,0
041680,99999,2019,05,01,37.0,14,9999.9,0,1023.8,14,9999.9,0,999.9,0,12.2,14,18.1,999.9,40.3,,30.4,,0.0,I,999.9,0,0,0,0,0,0
619760,99999,2019,07,13,76.6,11,9999.9,0,1020.0,11,1018.5,11,999.9,0,11.6,11,17.7,26.2,81.3,,74.1,,0.0,I,999.9,0,0,0,0,0,0
997734,99999,2019,05,03,57.8,12,9999.9,0,1014.8,12,9999.9,0,999.9,0,6.2,12,13.0,999.9,66.0,*,50.7,*,0.0,I,999.9,0,0,0,0,0,0
997734,99999,2019,06,17,55.5,12,9999.9,0,1010.6,12,9999.9,0,999.9,0,7.2,12,13.0,999.9,61.3,*,52.2,*,0.0,I,999.9,0,0,0,0,0,0
917370,99999,2019,04,18,79.0,14,9999.9,0,1001.8,14,975.3,14,999.9,0,2.8,11,5.8,999.9,84.2,*,75.7,*,0.02,G,999.9,0,0,0,0,0,0
998483,99999,2019,04,30,75.6,15,9999.9,0,1011.8,15,9999.9,0,999.9,0,12.5,15,18.1,999.9,76.6,*,74.5,*,0.0,I,999.9,0,0,0,0,0,0
998440,99999,2019,04,04,68.1,10,9999.9,0,1023.8,10,9999.9,0,999.9,0,12.6,10,17.1,999.9,68.5,*,66.7,*,0.0,I,999.9,0,0,0,0,0,0
917540,99999,2019,05,04,82.3,11,9999.9,0,1008.5,11,1003.6,8,999.9,0,4.0,11,6.6,19.0,84.9,,79.7,,0.0,I,999.9,0,0,0,0,0,0
917540,99999,2019,08,16,79.9,12,9999.9,0,1012.0,12,1007.5,9,999.9,0,4.0,12,5.6,18.5,84.2,,76.3,,0.0,I,999.9,0,0,0,0,0,0
917540,99999,2019,08,21,81.0,12,9999.9,0,1011.4,12,1006.6,9,999.9,0,2.8,12,4.3,14.6,86.4,,77.4,,0.0,I,999.9,0,0,0,0,0,0
997688,99999,2019,06,17,78.6,12,9999.9,0,1015.4,12,9999.9,0,999.9,0,5.1,12,14.0,999.9,81.3,*,75.9,*,0.0,I,999.9,0,0,0,0,0,0
722054,53959,2019,01,19,52.1,24,9999.9,0,1004.3,11,997.5,24,7.3,24,12.3,24,22.0,29.9,59.0,*,33.8,*,0.81,G,999.9,0,1,1,0,1,0
994975,99999,2019,06,15,71.5,15,9999.9,0,1023.6,15,9999.9,0,999.9,0,2.3,15,5.1,999.9,76.3,*,67.3,*,0.0,I,999.9,0,0,0,0,0,0
025630,99999,2019,07,10,59.8,19,9999.9,0,1011.2,9,1009.1,9,30.8,19,999.9,0,999.9,999.9,70.0,*,52.5,,0.0,G,999.9,0,0,0,0,0,0
942890,99999,2019,03,13,83.1,15,9999.9,0,1010.4,15,1009.7,15,999.9,0,9.5,15,12.0,999.9,84.0,*,82.2,*,0.0,I,999.9,0,0,0,0,0,0
998255,99999,2019,04,09,37.5,10,9999.9,0,1008.2,10,9999.9,0,999.9,0,10.7,10,14.0,999.9,39.6,*,34.9,*,0.0,I,999.9,0,0,0,0,0,0
997315,99999,2019,06,15,67.3,15,9999.9,0,1021.6,15,9999.9,0,999.9,0,6.7,15,9.9,999.9,74.3,*,63.1,*,0.0,I,999.9,0,0,0,0,0,0
942980,99999,2019,05,31,76.9,15,9999.9,0,1017.6,15,1016.7,15,999.9,0,16.2,15,22.9,999.9,78.3,,76.1,*,0.0,I,999.9,0,0,0,0,0,0
041680,99999,2019,08,04,52.3,14,9999.9,0,1016.9,14,9999.9,0,999.9,0,8.6,14,15.9,999.9,64.4,,45.9,,0.0,I,999.9,0,0,0,0,0,0
041040,99999,2019,07,02,50.1,15,9999.9,0,1021.7,15,9999.9,0,999.9,0,6.7,15,15.0,999.9,55.8,,39.7,,0.0,I,999.9,0,0,0,0,0,0
998485,99999,2019,06,25,81.5,15,9999.9,0,1016.2,15,9999.9,0,999.9,0,10.6,15,13.0,999.9,85.6,*,68.0,*,0.0,I,999.9,0,0,0,0,0,0
998485,99999,2019,08,05,78.4,14,9999.9,0,1014.8,14,9999.9,0,999.9,0,6.7,14,13.0,999.9,85.5,*,64.2,*,0.0,I,999.9,0,0,0,0,0,0
998012,99999,2019,06,06,57.7,24,9999.9,0,1012.7,14,9999.9,0,999.9,0,4.2,14,8.0,999.9,62.8,*,52.3,*,0.0,I,999.9,0,0,0,0,0,0
997734,99999,2019,03,10,49.1,12,9999.9,0,1012.2,12,9999.9,0,999.9,0,9.8,12,20.0,999.9,53.2,*,47.1,*,0.0,I,999.9,0,0,0,0,0,0
917350,99999,2019,01,13,80.0,15,9999.9,0,1002.3,15,988.6,15,999.9,0,3.9,6,5.8,999.9,86.7,*,76.1,*,0.94,G,999.9,0,0,0,0,0,0
943940,99999,2019,07,24,70.2,15,9999.9,0,1021.0,15,1020.2,15,999.9,0,0.0,15,999.9,999.9,72.5,,68.7,,0.0,I,999.9,0,0,0,0,0,0
998216,99999,2019,03,19,30.4,10,9999.9,0,1025.1,10,9999.9,0,999.9,0,3.4,10,5.1,999.9,34.7,*,27.3,*,0.0,I,999.9,0,0,0,0,0,0
997384,99999,2019,06,17,76.2,11,9999.9,0,1014.8,11,9999.9,0,999.9,0,5.3,11,15.9,999.9,83.5,*,72.0,*,0.0,I,999.9,0,0,0,0,0,0
917540,99999,2019,05,21,80.8,12,9999.9,0,1010.1,12,1005.4,9,999.9,0,4.7,12,8.7,29.9,88.2,,76.8,,0.0,I,999.9,0,0,0,0,0,0
719330,99999,2019,01,24,15.1,19,9999.9,0,1029.9,10,9999.9,0,999.9,0,0.6,19,8.0,999.9,28.2,*,9999.9,,0.13,G,999.9,0,0,0,0,0,0
997383,99999,2019,06,17,58.4,11,9999.9,0,1008.6,11,9999.9,0,999.9,0,6.9,11,13.0,999.9,70.2,*,51.8,*,0.0,I,999.9,0,0,0,0,0,0
868160,99999,2019,02,22,71.3,15,9999.9,0,1015.4,15,954.4,15,999.9,0,1.8,15,3.1,10.7,79.5,,67.5,,0.0,I,999.9,0,0,0,0,0,0
152350,99999,2019,07,27,65.9,12,9999.9,0,1009.9,11,960.3,11,999.9,0,2.8,11,3.9,11.7,84.2,*,54.0,*,0.0,I,999.9,0,0,0,0,0,0
997294,99999,2019,05,04,58.1,12,9999.9,0,1012.3,12,9999.9,0,999.9,0,2.4,12,6.0,999.9,61.5,*,53.4,*,0.0,I,999.9,0,0,0,0,0,0
998238,99999,2019,01,18,59.1,10,9999.9,0,1019.7,10,9999.9,0,999.9,0,4.3,10,6.0,999.9,60.4,*,56.8,*,0.0,I,999.9,0,0,0,0,0,0
897690,99999,2019,06,19,-43.9,15,9999.9,0,982.1,15,976.0,15,999.9,0,2.5,15,8.0,999.9,-34.6,*,-50.8,*,0.0,I,999.9,0,0,0,0,0,0
041680,99999,2019,04,26,38.5,15,9999.9,0,1000.6,15,9999.9,0,999.9,0,22.5,15,35.0,999.9,44.8,,34.9,,0.0,I,999.9,0,0,0,0,0,0
041040,99999,2019,06,18,48.9,14,9999.9,0,1010.0,14,9999.9,0,999.9,0,15.7,14,21.0,999.9,52.3,,45.3,,0.0,I,999.9,0,0,0,0,0,0
041040,99999,2019,06,29,49.9,14,9999.9,0,1012.6,14,9999.9,0,999.9,0,16.4,14,27.0,999.9,54.1,,47.5,,0.0,I,999.9,0,0,0,0,0,0
997734,99999,2019,03,19,54.3,12,9999.9,0,1012.9,12,9999.9,0,999.9,0,3.6,12,7.0,999.9,63.3,*,49.3,*,0.0,I,999.9,0,0,0,0,0,0
917370,99999,2019,04,14,75.8,15,9999.9,0,999.8,15,973.2,15,999.9,0,6.2,15,7.8,999.9,79.5,*,74.5,*,0.77,G,999.9,0,0,0,0,0,0
943930,99999,2019,07,10,72.0,10,9999.9,0,1018.7,10,1017.2,10,999.9,0,12.7,10,14.0,999.9,72.5,*,71.6,*,0.0,I,999.9,0,0,0,0,0,0
956440,99999,2019,03,13,66.3,14,9999.9,0,1017.7,14,992.2,14,999.9,0,7.2,14,12.0,999.9,74.5,*,55.4,,0.0,G,999.9,0,0,0,0,0,0
994430,99999,2019,03,30,74.1,15,9999.9,0,1017.8,15,9999.9,0,999.9,0,9.3,15,15.9,999.9,75.6,*,73.0,*,0.0,I,999.9,0,0,0,0,0,0
722284,03892,2019,04,06,65.9,23,9999.9,0,1021.3,15,991.5,23,6.3,23,3.2,23,7.0,999.9,70.0,,63.0,,0.02,G,999.9,1,1,0,0,0,0
917540,99999,2019,07,01,83.8,12,9999.9,0,1011.0,12,1006.0,9,999.9,0,2.6,12,4.7,9.9,89.4,,77.5,,0.0,I,999.9,0,0,0,0,0,0
997701,99999,2019,08,02,80.8,11,9999.9,0,1014.0,11,9999.9,0,999.9,0,0.0,11,999.9,999.9,86.7,*,73.4,*,0.0,I,999.9,0,0,0,0,0,0
897690,99999,2019,07,11,2.3,12,9999.9,0,993.5,12,988.0,12,999.9,0,16.8,12,21.0,999.9,7.0,*,-1.3,*,0.0,I,999.9,0,0,0,0,0,0
041680,99999,2019,02,08,14.7,15,9999.9,0,999.2,15,9999.9,0,999.9,0,27.7,15,36.9,999.9,19.4,*,8.6,,0.0,I,999.9,0,0,0,0,0,0
041680,99999,2019,07,09,46.6,14,9999.9,0,1016.8,14,9999.9,0,999.9,0,6.9,14,15.9,999.9,55.8,,39.2,,0.0,I,999.9,0,0,0,0,0,0
041040,99999,2019,07,14,52.6,11,9999.9,0,1016.6,11,9999.9,0,999.9,0,6.9,11,12.0,999.9,57.6,,49.8,,0.0,I,999.9,0,0,0,0,0,0
997361,99999,2019,04,09,71.9,15,9999.9,0,1013.0,15,9999.9,0,999.9,0,4.0,15,8.0,999.9,84.7,*,64.6,*,0.0,I,999.9,0,0,0,0,0,0
997734,99999,2019,03,18,60.3,14,9999.9,0,1015.3,14,9999.9,0,999.9,0,5.2,14,7.0,999.9,67.3,*,54.0,*,0.0,I,999.9,0,0,0,0,0,0
889030,99999,2019,02,18,44.4,12,9999.9,0,987.7,12,987.6,12,999.9,0,17.4,12,22.9,999.9,49.1,*,38.5,*,0.0,I,999.9,0,0,0,0,0,0
943940,99999,2019,05,14,75.1,15,9999.9,0,1020.3,15,1019.5,15,999.9,0,0.0,15,999.9,999.9,76.6,,74.3,,0.0,I,999.9,0,0,0,0,0,0
997707,99999,2019,05,24,60.4,9,9999.9,0,1011.5,9,9999.9,0,999.9,0,15.1,9,22.9,999.9,61.2,*,59.2,*,0.0,I,999.9,0,0,0,0,0,0
893320,99999,2019,08,22,-16.6,9,9999.9,0,971.2,9,905.9,9,999.9,0,14.3,9,20.0,999.9,-8.0,*,-24.5,*,0.0,I,999.9,0,0,0,0,0,0
917540,99999,2019,08,03,82.1,11,9999.9,0,1011.7,11,1007.6,11,999.9,0,5.2,11,7.0,18.6,85.3,,77.7,,0.0,I,999.9,0,0,0,0,0,0
997989,99999,2019,03,18,29.8,12,9999.9,0,1025.5,12,9999.9,0,999.9,0,5.2,12,8.0,999.9,35.2,*,27.9,*,0.0,I,999.9,0,0,0,0,0,0
027810,99999,2019,03,13,23.5,12,9999.9,0,1003.9,12,1003.5,12,999.9,0,17.0,12,25.6,28.7,30.2,*,18.7,,0.0,I,999.9,0,0,0,0,0,0
997278,99999,2019,03,14,40.6,23,9999.9,0,1024.8,12,9999.9,0,999.9,0,7.5,12,15.0,999.9,46.2,*,37.0,*,0.0,I,999.9,0,0,0,0,0,0
941030,99999,2019,08,28,79.1,15,9999.9,0,1015.7,15,1015.2,15,999.9,0,7.3,15,12.0,999.9,83.8,,76.5,,0.0,I,999.9,0,0,0,0,0,0
997742,99999,2019,02,09,54.5,9,9999.9,0,1030.4,9,9999.9,0,999.9,0,13.6,9,20.0,999.9,59.7,*,48.6,*,0.0,I,999.9,0,0,0,0,0,0
893290,99999,2019,05,07,-22.0,10,9999.9,0,981.2,10,866.2,10,999.9,0,22.1,10,27.0,999.9,-17.3,*,-28.3,*,0.0,I,999.9,0,0,0,0,0,0
994977,99999,2019,07,23,80.7,14,9999.9,0,1014.6,14,9999.9,0,999.9,0,5.5,14,11.1,999.9,82.4,*,78.3,*,0.0,I,999.9,0,0,0,0,0,0
998263,99999,2019,06,17,86.5,14,9999.9,0,1018.8,14,9999.9,0,999.9,0,0.0,14,999.9,999.9,90.1,*,81.0,*,0.0,I,999.9,0,0,0,0,0,0
713870,99999,2019,01,05,29.6,12,9999.9,0,1002.6,12,965.3,12,999.9,0,2.3,12,4.1,999.9,32.0,,15.8,,0.18,G,999.9,0,0,0,0,0,0
722925,93117,2019,05,19,58.8,23,9999.9,0,1013.6,15,1007.0,23,999.9,0,999.9,0,999.9,999.9,64.0,*,55.0,*,0.0,H,999.9,0,1,0,0,0,0
994210,99999,2019,03,13,52.8,12,9999.9,0,1013.2,12,9999.9,0,999.9,0,36.6,12,42.9,999.9,54.1,*,52.2,*,0.0,I,999.9,0,0,0,0,0,0
997284,99999,2019,07,15,77.5,11,9999.9,0,1016.2,11,9999.9,0,999.9,0,7.9,11,13.0,999.9,84.0,*,73.4,*,0.0,I,999.9,0,0,0,0,0,0
041040,99999,2019,06,20,46.1,11,9999.9,0,1009.1,11,9999.9,0,999.9,0,7.9,11,11.1,999.9,49.6,,42.6,,0.0,I,999.9,0,0,0,0,0,0
943940,99999,2019,04,09,76.0,10,9999.9,0,1015.9,10,1015.1,10,999.9,0,0.0,10,999.9,999.9,78.6,,74.3,*,0.0,I,999.9,0,0,0,0,0,0
710420,99999,2019,03,07,35.4,12,9999.9,0,1010.0,12,1009.6,12,999.9,0,1.5,12,1.9,999.9,41.7,*,30.2,*,0.16,G,999.9,0,0,0,0,0,0
997347,99999,2019,02,11,64.1,12,9999.9,0,1021.5,12,9999.9,0,999.9,0,0.0,12,999.9,999.9,71.1,*,57.4,*,0.0,I,999.9,0,0,0,0,0,0
868040,99999,2019,08,06,57.5,9,9999.9,0,1029.6,9,916.7,9,999.9,0,6.3,9,9.1,19.2,59.2,,55.2,,0.0,I,999.9,0,0,0,0,0,0
893760,99999,2019,04,03,-47.0,9,9999.9,0,986.6,9,978.7,9,999.9,0,6.0,9,7.0,999.9,-38.9,*,-53.1,*,0.0,I,999.9,0,0,0,0,0,0
997703,99999,2019,05,22,84.5,9,9999.9,0,1017.1,9,9999.9,0,999.9,0,9.5,9,13.0,999.9,86.0,*,82.0,*,0.0,I,999.9,0,0,0,0,0,0
997273,99999,2019,06,15,64.7,15,9999.9,0,1017.1,15,9999.9,0,999.9,0,10.7,15,18.1,999.9,69.3,*,62.8,*,0.0,I,999.9,0,0,0,0,0,0
997294,99999,2019,05,12,47.2,9,9999.9,0,1016.4,9,9999.9,0,999.9,0,8.0,9,12.0,999.9,57.4,*,43.5,*,0.0,I,999.9,0,0,0,0,0,0
892620,99999,2019,02,15,24.8,12,9999.9,0,980.3,12,975.9,12,999.9,0,6.7,12,9.9,999.9,28.0,*,19.9,*,0.0,I,999.9,0,0,0,0,0,0
997380,99999,2019,06,17,44.0,12,9999.9,0,1020.5,12,9999.9,0,999.9,0,5.8,12,9.9,999.9,45.3,*,42.6,*,0.0,I,999.9,0,0,0,0,0,0
702006,26502,2019,08,19,49.1,15,9999.9,0,1019.7,15,1012.2,15,10.0,15,3.8,15,7.0,999.9,62.1,,39.9,,0.0,I,999.9,0,0,0,0,0,0
998012,99999,2019,05,08,51.4,24,9999.9,0,1021.2,14,9999.9,0,999.9,0,4.8,14,8.9,999.9,65.1,*,44.1,*,0.0,I,999.9,0,0,0,0,0,0
943930,99999,2019,08,18,70.8,9,9999.9,0,1017.6,9,1016.1,9,999.9,0,15.0,9,18.1,999.9,71.2,*,70.2,*,0.0,I,999.9,0,0,0,0,0,0
997309,99999,2019,06,15,68.6,15,9999.9,0,1020.4,15,9999.9,0,999.9,0,9.2,15,18.1,999.9,74.3,*,65.1,*,0.0,I,999.9,0,0,0,0,0,0
702220,26501,2019,01,11,-42.4,24,9999.9,0,1017.3,12,1010.4,24,3.6,24,0.5,24,4.1,999.9,-32.1,,-51.0,,0.0,G,999.9,1,0,1,0,0,0
997270,99999,2019,06,17,74.5,14,9999.9,0,1015.1,14,9999.9,0,999.9,0,0.0,14,999.9,999.9,79.9,*,71.1,*,0.0,I,999.9,0,0,0,0,0,0
997278,99999,2019,08,04,78.2,24,9999.9,0,1011.9,15,9999.9,0,999.9,0,5.6,15,8.9,999.9,87.4,*,73.0,*,0.0,I,999.9,0,0,0,0,0,0
998252,99999,2019,04,18,44.7,11,9999.9,0,1024.1,11,9999.9,0,999.9,0,0.0,11,999.9,999.9,50.5,*,39.7,*,0.0,I,999.9,0,0,0,0,0,0
997691,99999,2019,06,15,67.9,15,9999.9,0,1022.2,15,9999.9,0,999.9,0,7.4,15,9.9,999.9,74.8,*,62.8,*,0.0,I,999.9,0,0,0,0,0,0
898680,99999,2019,03,24,1.2,9,9999.9,0,975.7,9,968.8,9,999.9,0,25.7,9,34.0,999.9,12.7,*,-11.4,*,0.0,I,999.9,0,0,0,0,0,0
998487,99999,2019,06,15,82.5,14,9999.9,0,1013.1,14,9999.9,0,999.9,0,15.1,14,20.0,999.9,84.7,*,81.5,*,0.0,I,999.9,0,0,0,0,0,0
998166,99999,2019,02,24,43.5,18,9999.9,0,1002.2,11,9999.9,0,999.9,0,15.7,11,40.0,999.9,54.7,*,35.8,*,0.0,I,999.9,0,0,0,0,0,0
997294,99999,2019,05,26,69.0,15,9999.9,0,1012.9,15,9999.9,0,999.9,0,5.7,15,9.9,999.9,77.4,*,58.8,*,0.0,I,999.9,0,0,0,0,0,0
911905,22524,2019,06,26,72.7,24,9999.9,0,1011.1,11,966.4,18,8.3,24,10.4,19,15.9,19.0,82.0,,64.9,,0.45,G,999.9,0,1,0,0,0,0
998238,99999,2019,01,02,64.1,11,9999.9,0,1021.1,11,9999.9,0,999.9,0,6.4,11,9.9,999.9,66.2,*,62.8,*,0.0,I,999.9,0,0,0,0,0,0
897690,99999,2019,05,31,-5.4,14,9999.9,0,1005.4,14,999.7,14,999.9,0,3.1,14,6.0,999.9,4.5,*,-8.1,*,0.0,I,999.9,0,0,0,0,0,0
041680,99999,2019,02,17,21.7,15,9999.9,0,997.7,15,9999.9,0,999.9,0,28.8,15,35.0,999.9,24.4,,17.4,,0.0,I,999.9,0,0,0,0,0,0
028000,99999,2019,07,03,53.9,10,9999.9,0,1002.0,10,999.3,10,999.9,0,999.9,0,999.9,999.9,55.4,*,52.0,,0.0,I,999.9,0,0,0,0,0,0
041450,99999,2019,04,07,33.0,15,9999.9,0,1029.8,15,9999.9,0,999.9,0,4.4,15,12.0,999.9,38.5,,26.1,,0.0,I,999.9,0,0,0,0,0,0
917350,99999,2019,03,15,79.9,15,9999.9,0,1006.6,15,992.9,15,999.9,0,2.2,7,3.9,999.9,88.9,*,75.7,*,0.06,G,999.9,0,0,0,0,0,0
943940,99999,2019,05,15,73.7,15,9999.9,0,1020.3,15,1019.5,15,999.9,0,0.0,15,999.9,999.9,76.3,,69.8,*,0.0,I,999.9,0,0,0,0,0,0
942900,99999,2019,08,28,74.1,15,9999.9,0,1015.6,15,1014.8,15,999.9,0,7.9,15,14.0,999.9,75.7,,70.2,,0.0,I,999.9,0,0,0,0,0,0
917540,99999,2019,03,20,85.8,12,9999.9,0,1010.3,12,1006.2,12,999.9,0,3.9,12,7.4,19.4,90.7,,79.2,,0.0,I,999.9,0,0,0,0,0,0
997349,99999,2019,06,15,81.2,15,9999.9,0,1017.5,15,9999.9,0,999.9,0,8.2,15,13.0,999.9,84.9,*,78.8,*,0.0,I,999.9,0,0,0,0,0,0
997701,99999,2019,07,22,81.4,14,9999.9,0,1016.6,14,9999.9,0,999.9,0,0.0,14,999.9,999.9,88.5,*,74.1,*,0.0,I,999.9,0,0,0,0,0,0
997701,99999,2019,07,28,84.0,11,9999.9,0,1018.9,11,9999.9,0,999.9,0,0.0,11,999.9,999.9,85.6,*,80.4,*,0.0,I,999.9,0,0,0,0,0,0
997278,99999,2019,07,30,82.0,24,9999.9,0,1014.8,14,9999.9,0,999.9,0,7.2,21,13.0,999.9,92.5,*,73.8,*,0.0,I,999.9,0,0,0,0,0,0
997340,99999,2019,03,13,36.9,12,9999.9,0,1015.4,12,9999.9,0,999.9,0,11.2,12,15.9,999.9,40.1,*,35.1,*,0.0,I,999.9,0,0,0,0,0,0
994977,99999,2019,06,15,81.9,15,9999.9,0,1017.3,15,9999.9,0,999.9,0,6.9,15,8.9,999.9,84.4,*,81.1,*,0.0,I,999.9,0,0,0,0,0,0
817160,99999,2019,04,29,79.3,11,9999.9,0,1010.9,11,1009.8,11,999.9,0,2.3,8,4.3,999.9,84.4,*,77.0,,0.0,I,999.9,0,0,0,0,0,0
892620,99999,2019,06,01,4.7,10,9999.9,0,1004.5,10,999.9,10,999.9,0,7.9,10,9.9,999.9,12.6,*,1.6,*,0.0,I,999.9,0,0,0,0,0,0
041040,99999,2019,06,10,50.7,12,9999.9,0,1028.6,12,9999.9,0,999.9,0,8.7,12,15.9,999.9,57.6,,40.5,,0.0,I,999.9,0,0,0,0,0,0
041040,99999,2019,06,11,47.4,12,9999.9,0,1036.4,12,9999.9,0,999.9,0,5.7,12,11.1,999.9,53.8,,40.1,,0.0,I,999.9,0,0,0,0,0,0
041040,99999,2019,07,11,53.2,12,9999.9,0,1012.4,12,9999.9,0,999.9,0,2.3,12,4.1,999.9,56.1,,51.3,,0.0,I,999.9,0,0,0,0,0,0
997361,99999,2019,06,17,76.5,11,9999.9,0,1012.0,11,9999.9,0,999.9,0,6.9,11,22.0,999.9,81.5,*,70.9,*,0.0,I,999.9,0,0,0,0,0,0
619760,99999,2019,08,05,76.5,11,9999.9,0,1019.0,11,1017.5,11,999.9,0,13.6,11,16.3,22.5,80.8,,74.1,,0.0,I,999.9,0,0,0,0,0,0
998012,99999,2019,08,23,64.9,24,9999.9,0,1021.4,15,9999.9,0,999.9,0,6.1,15,11.1,999.9,72.0,*,58.5,*,0.0,I,999.9,0,0,0,0,0,0
997734,99999,2019,06,07,60.8,9,9999.9,0,1015.2,9,9999.9,0,999.9,0,3.6,9,11.1,999.9,70.9,*,51.4,*,0.0,I,999.9,0,0,0,0,0,0
917350,99999,2019,02,25,78.4,14,9999.9,0,1001.3,14,987.6,14,999.9,0,5.1,14,9.7,999.9,80.6,*,76.3,*,2.68,G,999.9,0,0,0,0,0,0
917350,99999,2019,05,11,77.4,15,9999.9,0,1007.1,15,993.3,15,999.9,0,5.2,15,7.8,999.9,82.2,*,73.6,*,0.12,G,999.9,0,0,0,0,0,0
075100,99999,2019,06,05,50.3,24,9999.9,0,1010.5,10,1004.8,10,5.5,24,4.7,24,12.0,999.9,66.6,,37.4,*,0.44,G,999.9,1,1,0,0,0,0
997369,99999,2019,06,15,83.3,15,9999.9,0,1013.3,15,9999.9,0,999.9,0,13.7,15,15.9,999.9,85.6,*,81.9,*,0.0,I,999.9,0,0,0,0,0,0
869380,99999,2019,07,03,53.9,9,9999.9,0,1010.3,9,902.3,9,999.9,0,5.9,9,9.1,19.0,61.0,,51.4,,0.0,I,999.9,0,0,0,0,0,0
722054,53959,2019,01,04,45.4,24,9999.9,0,1009.3,11,1000.2,24,5.6,24,6.9,24,15.0,21.0,48.2,*,44.1,*,0.18,G,999.9,0,1,0,0,0,0
997989,99999,2019,03,08,24.7,10,9999.9,0,1025.8,10,9999.9,0,999.9,0,4.9,10,8.9,999.9,27.9,*,11.7,*,0.0,I,999.9,0,0,0,0,0,0
942930,99999,2019,04,09,81.2,9,9999.9,0,1013.6,9,1012.5,9,999.9,0,14.9,9,17.1,999.9,81.7,*,80.2,*,0.0,I,999.9,0,0,0,0,0,0
997701,99999,2019,07,19,84.7,11,9999.9,0,1018.8,11,9999.9,0,999.9,0,0.0,11,999.9,999.9,86.5,*,80.8,*,0.0,I,999.9,0,0,0,0,0,0
997356,99999,2019,06,17,81.1,14,9999.9,0,1016.9,14,9999.9,0,999.9,0,0.0,14,999.9,999.9,84.9,*,74.7,*,0.0,I,999.9,0,0,0,0,0,0
917360,99999,2019,03,16,78.6,14,9999.9,0,1008.8,14,1006.2,14,999.9,0,999.9,0,999.9,999.9,88.0,*,73.4,*,0.0,G,999.9,0,0,0,0,0,0
998183,99999,2019,06,27,84.1,14,9999.9,0,1019.6,14,9999.9,0,999.9,0,9.7,14,12.0,999.9,85.8,*,81.5,*,0.0,I,999.9,0,0,0,0,0,0
073350,99999,2019,07,26,62.5,20,9999.9,0,1013.3,12,999.4,12,13.0,20,6.5,20,15.9,999.9,91.8,,35.6,*,0.35,E,999.9,0,1,0,0,1,0
